nama,bintang,komentar,Waktu
Ibaz LukeNazm,1,"utk yg terahkir kalinya sy menginap disini (sudah kapok) dan terpaksa harus sy uninstal. pdahal sy awalnya sdh nyaman dan sdh kurleb 7x stay disini, namun pengalaman sy yg terahkir menginap, sy disuruh bayar laundry kurleb 200k (Bill shock - Harga yg cukup fantastis dari harga kamarnya) dan kebetulan sy tidak membawa atm dan hanya uang cash 150k. negosiasi yg alot ahkirnya dgn sgt terpaksa sy harus menyerahkan cash 150k utk ganti rugi noda yg terdapat pd sprei dan handuk dgn alasan nodanya sangat sulit. (150k bisa buat beli handuk baru) sungguh disayangkan pihak FO dari AWAL PERTAMA KALI MENGINAP tidak menjelaskan kepada sy utk perihal denda spti ini. Utk manajemen Bobobox, tlglah klo mau nyari revenue jgn bikin billshock ke tamu, contohnya sperti sy. semoga tidak ada tamu lain yg kejadian sprti sy.",3 years
M Satrio P Siregar,5,"Tjakep nih, buat yg mw istirahat maksimal tanpa di ganggu",3 years
Nira Wulansari,5,,3 years
Muhammad Hiksa Reisfansyah,5,,3 years
Aprilyanto Angkasa,4,,3 years
Halimah Agustiningsih,5,,3 years
Abdul Rochim,5,Pegawai rama,3 years
Monica 11,4,,3 years
Jessica Putri10,5,,3 years
Decky Darzo,3,,3 years
Dian Pramana,5,,3 years
Yosua Marthin,5,"asik bgt nginap disini kalau ada promo diskon 50 persen plus nginep 24jam, bisa sambil rebahan plus kerja dapat interner super kencang",3 years
Reski Liano,5,,3 years
Ignatius Basuki,5,,3 years
Decky Dark Zho Decky,3,,3 years
kamal junior,2,,3 years
Jeanny,4,"FUN EXPERIENCE

nginep pake promo ngaboborit : stay 24jam diskon 50%
harga sblm diskon 309.000, stlh diskon 154.500
hari H iseng cek aplikasi, harga pods yang sama 159.000 (cek in 14.00 cek out 11.00 : 21jam)
agak kecewa sama harganya

pods bersih & super nyaman, sharing toilet bersih (lbh baik lg kalo wangi), hairdryer sekelas hotel bintang
cocok bgt buat hotel transit/ utk backpacker yg perlu tmpt nyaman utk istirahat, klo lg ada promo utk 24jam jg cocok utk quick escape & me time, bisa juga buat berdua

not allowed to eat at the pods, sharing space is quite comfortable, guest allowed to bring food from outside which is a perk compared to common hotels 😉",3 years
Hendry Anto,5,Mantabb,3 years
Hanamy Nota,4,,3 years
Ira Indriani,5,Place is clean and comfy. I tried boboliving and having so much fun with people.,3 years
Eko Suseno,4,,3 years
sippith,4,,3 years
Iqbal Masri,5,,3 years
Restu Zulfahma,5,,3 years
Syahra Wilda Nabila,5,Terbaik pelayanan dari mas khairul👍👍👍 tempat yg cukup nyaman untuk singgah beristirahat saat dijakarta,3 years
Abdullah Ramadan,5,,3 years
Ivan Sento,5,,3 years
wieden leksmana,5,,3 years
Riki Pariyanto,5,,3 years
Cahyanti Winarnia Hutami,5,,3 years
MargonO gonogono (Shegon),5,Good,3 years
Dayu Intan Official,5,,3 years
Abd Rahman Abbas,5,Hotel bersih & rekomended,3 years
Syamsi Syamsi,5,,3 years
Ronald Uly,5,,3 years
Alim Afcanabis,4,,3 years
Ayu R. Yolandasari,5,It's very convenient. There's nature-sounds meditation for sleeping too. So cozy!,3 years
me gusta,4,,3 years
Dzikri Nahadhy,5,,3 years
M Faisal,4,,3 years
Maghfiroh,5,,3 years
imam suhada,2,,3 years
Hasan MD,3,"Kekurangan:
1.kasurnya keras bgt, bangun jadi pegel pegel
2.tidak ada bantal guling
3.terlalu banyak anak bocah yg nginep sama pacarnya
4.shampoo yg di sediakan bikin rambut gatel

Kelebihan :
1. Murah
2. Keren
3. Pelayan ramah
4. Canggih",3 years
Fahad Umar Abdullah,3,,3 years
Maghfiroh Nofani,5,,3 years
panji setiawan,5,,3 years
wati isabella,5,"Nyaman....bagus
.buat sekedar istrhat...",3 years
dirman saputra,5,,3 years
Brian Taufik Mardandi,5,"affordable stay entah untuk backpacker atau yg cuma sekedar mau lari dari hiruk pikuk rutinitas yg membuat penat. sabun, shampoo, sikat gigi+odol, handuk, selimut, bantal (tanpa guling), touchscreen media (di dalam pod/kamar), hairdryer (di toilet), air panas, mushola (tidak ada sajadah bahkan sarung), chit-chat room, microwave, wastafel, water heater (di chit-chat room). dah. itu aja. maafkan review yg belepotan. hahaha 🤣
minusnya di bluetooth kamar, ada delay, dan suara jadi beda dari musik aslinya, trus kalo full volume agak pecah.",3 years
Putri Ruth,5,,3 years
Nanang Sutana,5,,3 years
Pasga Pamungkas86,5,,3 years
Andika Kurniawan,5,,3 years
Ifandi Khainur Rahim - Evan,2,Abang-abang resepsionisnya jutek 😬 Tapi fasilitas sisanya bagus. Kecuali kamar mandinya sedikit bau yang di lantai 1 …,3 years
Syahriyal Ahmad,3,"Resepsionis kurang ramah, tolong didisiplinkan kembali.
Kamar mandi di lantai 1 bau kurang sedap, gatau asalnya dari mana.
Bluetooth di pods tidak bisa dipakai.
Simbol pada lubang AC terbalik
.
Sisanya ok, pastry dan lorong lorong bersih. Semoga bisa ditingkatkan lagi",3 years
Josuar Riado,5,Enak nyaman.,3 years
Neza Gustania,5,,3 years
Ifandi Khainur Rahim,1,Abang-abang yang jaga di depannya jutek banget cuman nanya doang malah jadi galak? 😑,3 years
Bangun Suryono,5,,3 years
Kevin Joshua,5,,3 years
Daniel Christianto Widodo,5,,3 years
Eka Nur Septiyani,3,Hampir sama kyk di bobobox pods lain..cuma padnya agak tidak berfungsi,3 years
Gubson Rafael,5,,3 years
Orin Chriskob,5,,3 years
aco ledick,5,,3 years
Kalasnov Dian Purba,5,,3 years
Muhlis Hasim,5,,3 years
Eka Y. Saputra,5,Tenang,3 years
Ganang Sukma,4,"Untuk kenyamanan dalam kamarnya bagus, untuk kamar yang saya tempati pengaturan ACnya di putar tdm bisa jadi lumayan kedinginan, pelayanannya ramah mungkin agak teriak saat menjelaskan karena sedang menggunakan masker, trus kamar mandiaklum sharing jadi agak berbau tdk sedap

Overall masih worth sih",3 years
Inand Nikeke,4,,3 years
Daniar Aprilia,4,Overall enak tp lebih bising dari BBB lain,3 years
Agus Haryanto,5,"Asli orang Indonesia yg punya, sungguh kreatif
Paket bulanan lebih hemat",3 years
Alfian Yosafat Supratman,5,"Great pod hotel, comfy and neat",3 years
Awis Razata,5,,3 years
Rudi Elfendes,5,,3 years
Riva Indriyani,5,,3 years
amin santoso,5,,3 years
Jaskoko Com,2,,3 years
Muhammad Luthfi Zharfan Fadhilah,5,,3 years
Gimin Obay,5,,3 years
yanuar dwi putra,5,,3 years
Ryan Hafid A. H.,5,Mantap,3 years
Bintang Nusagiri,5,Adem,3 years
Venty Prasetya,4,,3 years
Agung Lukmana,3,,3 years
Handoko Triyo,5,Rame,3 years
JHONNY Cong,5,,3 years
Yunita Dwi Kurnia,4,Good place dor staycation. Cleanliness is so good.,3 years
Saverinus Varrel,4,,3 years
Rosidal,1,,3 years
Indra Sakti,4,,3 years
Gojek Driver,5,Good,3 years
Us Us,5,,3 years
Miko Nugroho,4,,3 years
Iqbal Muhammad,5,,3 years
Nameera Anggie Salsabilla - 2010 04,5,,3 years
Zikri Muttaqin,5,,3 years
Siti Aisyah Masryah,3,,3 years
henokh purwandito,5,"Tempat parkir luas, aman ada penjaganya. Biaya masuk untuk motor 5rb",3 years
Ryan Novrizal,4,"cukup menarik stay ditempat ini, apalagi kalo misalnya dadakan, csnya 24 jam sangat ngebantu.",3 years
Rohmat Darmawan,5,Bagus,3 years
Arasyladunova De Tuasa,5,"Tempat yang nyaman, staycation seru dan bener2 relax disni",3 years
Muhammad Bayu Wicaksana,5,mampir doang disini. tempatnya ada di ruko dalam komplek TNI AU,3 years
Irma Jasmine,5,Next coba lagi,3 years
AIS YAH,5,,3 years
saeful amin,4,utuk traveller low budget lumayan lah,3 years
RICHI CHANNEL,5,"Tempat tidur ukuran kotak pas, dgn fasilitas wifi, ac dan sewa bayar 100rb perhari",3 years
Karez Channel,5,,3 years
Lintang Mei Linda,5,,3 years
Kuncahyo Cahyo,5,Tempat cukup nyaman,3 years
Edoputeranto Rauf,5,Bagus dan bersih,3 years
dita mutiara clara sari,4,,3 years
Indriapusy,5,Sangat menyenangkan bisa staycation disini..,3 years
StanlyTam 18*18,5,"Bagus, nyaman, bersih",3 years
angga tv,5,,3 years
OSHIN,5,,3 years
Riano Panji,5,Sayang dipod nga ada tv personalnya,3 years
Herdiyana,5,nyaman enak banget buat transit perjalanan jauh yang pengen nginep di hotel,3 years
Supriyadi AL,5,,3 years
AHMAD RICHAD,5,Enak bersih,3 years
sabar hariyanto,5,,3 years
ANNDY KRISTI,5,,3 years
Aris Tri Prasetyo,5,Bersih nyaman,3 years
Khoiry Wasista hidayat,5,,3 years
Bagus D. Laksono,5,"Kondisi sangat baik, bersih dan rapi. Nyaman juga untuk dijadikan tempat menginap singkat. Parkiran keliatan banyak tapi kayaknya cukup minim, sebisa mungkin pakai taksol/ojol aja. Susah cari makan/mart, bawa bekal snack sebelum menginap atau gunakan food delivery",3 years
Afif.,5,,3 years
Nurrahmi Fadilah,5,It was really nice staying there I suppose because it's personalized spaced although you can still hear people's voice from below/above your pods. It was quite clean as well but only when there's no one. The staff clean the rooms regularly.,3 years
putri bepa 28,5,Sangaatt recommendations sekaliii 😊😊 …,3 years
Jafar Azhar,5,,3 years
Egy Rahadian,5,Lokasi strategis. Pods nyaman.,3 years
Dina Nur Amilia,5,,3 years
Alif Muhammad Reza,5,,3 years
Erwin Ardian,4,"A little bit dust in the pod, but overall ok",3 years
Bung Dominic,4,"good services, the area is quite safe, located inside somekind of military complex",3 years
Abdul Rozak,5,Unik,3 years
elo king ruauw,5,"Bersih, tp kirain kedap suara ternyata engak, tp gpp keren, semua semua bersih dan nyaman harga murah",3 years
