nama,bintang,komentar,Waktu
ERK,4,"+ Tempat yang strategis, berada di kawasan wisata kota lama
+ Menerapkan protokol kesehatan dengan menyediakan tempat cuci tangan serta sabun tangan, hand sanitizer di front office, harus memakai masker.
+ Tempat yang bersih karena setiap memasuki area pods harus memakai slipper yang sudah disediakan dari petugas
+ Tersedia loker, yang berada di depan front liner
+ Pods yang bersih, nyaman, dan selalu dingin
+ Didalam pods disediakan handuk, selimut, satu bantal, cermin, tempat sampah.
+ Lampu pods dapat diubah sesuai warna yang diinginkan, serta ada pilihan relaxing music yang bisa di putar
+ Terdapat 3 Toilet dan 3 Shower serta wastafel
+ Dispenser di area pods
+ Terdapat area outdor yang tersedia banyak kursi dan meja untuk sekedar menunggu atau makan, serta ada juga peralatan makan (glassware), microwave, dispenser, tempat cuci piring dan tempat sampah yang besar.
+ Tersedia tempat parkir",2 years
Lucky Basari,5,cozy but sometimes got electricals problem,2 years
Vandre Immanuel,5,,2 years
Nichechi 123,5,,2 years
Hakuna Wang,5,"Good place to stayed. Convenient location and quiet place, check-in with easy way and use QR code to access ur pod. The sheet and shower room is clean. I will recommend backpacker to stay here if u wanna experience the difference between night and morning time in old town of Semarang",2 years
Cindy Aprilia,5,"Tempatnya comfy, cocok bwt me time, lupa ga ngefoto dalemnya nyesel bgt. Lokasinya juga strategis deket kota lama sama stasiun tawang, hampir semua aksesnya mudah. Pokoknya cobain!",2 years
Bernardus Aris Ferdinan,5,,2 years
Edu Haiyo,5,"Bobobox is a Capsule hotel.. Their room, is ok, service ok, location is best.. Just in the middle of the old city of semarang.. And closed to Tawang train station.. Very recommended if you need to catch a morning train.. About 5 minutes walk to the station",2 years
muchammad zamroni,5,Parkiran kurang luas,2 years
Hafidz Nurul Izza,5,,2 years
nur fitriani aziz Gizi A,5,"Enak bgt si nginep disini, nyaman, resepsionisnya ramah juga, harga pas dikantong mahasiswa, cuman agak ribet aja kemana2 harus bawa hp untuk akses masuk, overall oke bgt",2 years
Sicengs Cell,5,"Pernah menginap disini, pertama masuk kamar dingin banget.. pake selimut tetep kedinginan (selimutnya udah dingin duluan). akhirnya matiin ac, harus nunggu beberapa jam supaya bisa hangat. Tempat bersih, pods nyaman buat rebahan. tapi sayang pas menginap disini pods sebelah lagi pada Mabar, teriak teriak tengah malam.",2 years
Dzaky Alpin Kurniawan,5,puas banget sama pelayanannya,2 years
Damar jati,5,"Eh, ko ketagihan ya...kwkwkwkwkw...bisa tidur pulesssssss",2 years
Khafidzin,5,"Hotel capsule terbaik, tempat strategis di tengah tengah kota lama, kamar bersih pelayanan ramah bgt, recommend bgt gaes.",2 years
Okta Irawan,5,penginapan instagramable dengan harga terjangkau dan pelayanan memuaskan...,2 years
H T,1,"Dikarenakan lahan parkir yang terbatas, kunci mobil perlu dititipkan kepada sekuriti untuk di-valet. Mobil saya dibuat penyok pada sudut belakang yang baru saya sadari setelah sampai di rumah. Pelayanan yang kurang jujur, namun memang risiko yang perlu saya tanggung sendiri dikarenakan parkir gratis/termasuk biaya penginapan. Saran saya untuk lebih memperhatikan kendaraan Anda sebelum dan sesudah dititipkan kepada jasa valet pada saat menginap di sini. Atau, lebih baik, untuk menitipkan kendaraan di kantung-kantung parkir Kota Lama yang lebih luas.",2 years
Wisnu Wage,4,"Menginap satu malam di Bobobox. Lokasinya strategis dan nyaman.

Buat mas di FO tolong ingatkan tamu tentang jam tenang. Saat kami menginap ada tamu yg masuk jam 1 malam ributnya ampun.

Sisanya ga ada masalah. Tempat ini keren.",2 years
Tri Winnarti,5,"Saya pesan melalui Agoda dan dapat kamar sky Double 2 malam dengan harga 310rb.
Sayangnya kamar saya tidak ada tempat sampahnya 🥲 tapi untuk yg lainnya seperti bobobox ditempat lain.
Sangat nyaman dan aman. Thanks",2 years
Miss Reddiar,5,Mantap cuma kamar mandi agak kotor,2 years
Yulia Samsudiar,4,,2 years
Bogi Pratama,5,,2 years
Jose Tjang,5,,2 years
Na Diang,5,Berasa b5 ditambah deket sama kota lama,2 years
Herlina 25,5,,2 years
Fuad (Kuda),5,"Best location on Semarang. Even though the car parking space are barely proper, their staff made it work. Freebies everyday, from cakes to vitamin B pill. Communal space are mostly clean, except for the male bathroom which constantly smells (I think it's drainage issue). Staffs are very much diligent and helpful, even though not on state of the art service excellencies. They're eligible for raise whenever possible. What I'd might suggest: add brightness control for the control pad, seperate light control between the bed and isle, make the blinds shut flush with the walls because the lights are bleeding from outside.",2 years
Erika Firma AR,5,,2 years
El Dj,5,Memuaskan,2 years
nopian syah,5,,2 years
eswe lagi,5,ulasan menyusul ya,2 years
Indri Wahyuni,5,,2 years
Ailsa Salsabila Cahyaningtyas,5,,2 years
Aulia Arifanty Putri,5,Hmmm lumayan,2 years
Dewa Dewi,5,Nyaman sih tp agak sempit,2 years
yohanes januadi,5,,2 years
Elysa Noy,5,,2 years
Deddy Ariyanto,4,"Solusi yang tepat bagi saya yg membutuhkan penginapan yg sangat terjangkau, bersih, tenang",2 years
fidia louren,5,Sebenernya oke sih tempat buat makn dan santai2 juga oke bgt. Tapi banyak bgt pengamen anak2 yg masuk lewat pintu kiri. Itu mngganggu bgt. Ditambah mereka ngk sekali dua kali aja lho. Seharusnya satpamnya ngk cuma di pintu kanan. Tapi dua2nya. Ngk nyaman bgt tiap kali lagi makan dihampiri kaya gitu. Padahal udah nolak tapi diulangin lagi.,2 years
perjalanan liburan nugroho,5,,2 years
mimiong yoyo,5,,2 years
Martin 22,4,"Pengalaman pertama. Dapet diskon sih pas ke sini.
2 hari disini.
Jadi di sini ada 4 type kamar.
Single earth ( ini kayak di foto. Untuk 1 orang dan di bawah)
Single sky (ini tidurnya di atas)
Double sky and double earth dengan kapasitas 2 orang+ 1 bocil.
Semua oke sih.
Paling yg agak kurang tu, kemana2 kudu bawa hape. Krna untuk akses masuk kudu pake aplikasi di hp (bahkan ke WC)
Ruangannya ga kedap suara, jadi keluar masuknya tetangga bakal kedengeran.
Ga boleh makan di dalam pod. Disediakan tempat kayak pantry. Hanya, menurut saya mending boleh makan di pod dengan syarat ketentuan sih. Ga nyaman aja makan di pantrynya.",2 years
Indriyani Puzpa,5,Cheap n neat,2 years
Ellyn Kusuma (Elun),5,"Super sihhhh, murah, bersih dan di pusat kota",2 years
Utami Lukita,3,"Lumayan lah, harga asli untuk pos single diatas 100k, tapi dapat promo jd dapat dibawah 100k. Untuk harga sekelas itu, ya lumayan lah. Cuma kebersihannya masih kurang. Sprei seperti tidak pernah diganti. Kemudian kamar mandi juga seperti tidak dijaga kebersihannya. Lebih ditingkatkan lagi please. Pulang dari bobobox badan saya gatel-gatel.",2 years
Cindy Putri,5,,2 years
Balya Arung Segara,5,,2 years
Cecylia Rura,5,"Very nice place! Bersih, tenang, terletak di tengah Kota Lama Semarang.",2 years
Fadila Adani,4,,2 years
Dwiky Ihksan,5,,2 years
Dedit,5,,2 years
Ahmad Hafidz,4,"Staffnya ramah, kebersihan diluar restroom sangat baik, namun restroom pria agak sedikit bau. Kamar nyaman dan bersih. Recomended!",2 years
marissa sukma,5,,2 years
Muhammad Naufal Af Nas,5,,2 years
Rio Andrika,5,Super terbaik sih tempat menginap di benar2 pusat kota semarang.,2 years
Lina Aprilia,5,"Kamar nya ok banget
Cocok untuk backpacker
Receptionist ramah, membantu sekali
Tetapi kamar mandi wanita agak bau pesing
Tapi kamar nya nyaman sekali
Dan ada tempat untuk duduk makan
Menyediakan tempat cuci piring, microwave air minum isi ulang",2 years
Yoan Deo pasca,5,,2 years
Ulivia Ulva,5,"Kamar nyaman, bersih. Letaknya strategis dalam kota lama. Hanya kamar mandi perlu di perhatikan kembali. Sangat murah cocok untuk liburan murah.",2 years
Rizky Hardiana,5,"Pengalaman Menginap termurah dan ternyaman yang pernah aku datengin. Lokasinya berada tepat di Wisata Kota Lama Semarang. Mas - Mas resepsionis juga ramah, kemarin Chargeran HP ku ketinggalan di rumah, terus pinjam ke Masnya di kasih haha next kalau ke Semarang, nginep disini lagi deh. Cuman minusnya Podnya engga kedap suara dari luar. But Overall pengalaman menginap yang Mantap.",2 years
Kent Salas,4,Pengemis bolak balik terus bikin ga nyaman🙏 …,2 years
Arighi Arighi,5,,2 years
Delvin Sena,5,,2 years
Huba Huba,5,"Tepat d tengah kota lama, bikin pas buat istirahat, tp d saranin jgn bawa mobil yah, karna parkiran nya kecil,,",2 years
Gosilv Silv,5,"Good, clean, nice for 1 or 2 nightsm stay",2 years
fRby,5,"Bersih, teratur, disediakan towel dan sikat gigi. Pekerjanya cukup ramah dan menjelaskan tata cara secara detail dan jelas",2 years
sala hudin,5,Very nice place for rest and staycation.absolutely recomended,2 years
amalia nur islami,5,Futuristik.. Kamar mandi bersih,2 years
Muhammad Cholid Alfahrozi,5,"Baru pertama menginap di penginapan, maklum anak rumahan ,, 😁
Dan bobobox memberikan pengalaman yg nyaman,
Pesan dari aplikasi bobobox, awal masuk bingung, karena gak paham dimana tempat resepsio istnya, setelah ketemu, kemudian check in jam 23an.. kemudian d bantu oleh host untuk tatatertib dan prosedur.. semuanya nyaman..
Lampu bisa di atur lewat aplikasi, keren sih..
Ada kamar mandi yang digunakan bersama, 3 shower room, dan 2 water closet, semuanya bersih, nyaman..",2 years
Khansa,5,"semua fasilitasnya bagus, kamar & bathroom bersih",2 years
Jacob Pringal,5,,2 years
rahmi izzatur,4,pokoknya suka pol,2 years
Wulan Rudita,5,"Love how they always located in such a right in the center! Cleanliness, common spaces, water fountains, access, services and everything just perfect!",2 years
gita wulandari,5,,2 years
Noori Wijaeyaenty,5,,2 years
nur rohmawanto,5,,2 years
Nafisa Aulia zahra,5,Sangat nyaman,2 years
Dimas Setyoadipradana,5,Sangat rekomendasi untuk menginap murah yang nyaman,2 years
Andicha Primasta,5,"Nyaman banget tempatnya, temanya aesthetic in simplicity. Recommended bagi yg pengen staycation dgn konsep yg berbeda.",2 years
Aldi Alfiansyah,5,"Tempat bersih, lokasi strategis karena ditengah-tengah kota lama, tapi pods tidak kedap suara. Jadi jangan terlalu berisik apabila didalam pods",2 years
Nadya Amalia,5,"Nyaman banget, pelayanan super ramah, bisa late checkout, boleh nitip barang bawaan juga walaupun udah checkout, fasilitas lengkap, bakal mampir lagi lain kali ke Bobobox Kotalama",2 years
Anis Shihafiyatal Abida,5,,2 years
Fara Fara,5,"Seru, tempatnya strategis, nyaman, pelayanannya bagus, harga ramah di kantong, sedia p3k tapi cuma dipinjem aja gabisa dibeli, bisa main sama kucing lucu juga pula

Mhantab buat staycation bareng bestie",2 years
Mayliana Navisa Putri,5,,2 years
Estu Yuris Priangga,5,,2 years
Muhammad Amin,5,sugoi,2 years
naufal alkaff,5,tempat nya bagus wangi dingin dan instagramable,2 years
asrul sani,5,,2 years
Johny Widjaja,5,,2 years
Bimo Natawiria,5,Great place to sleep only 😂. Very good service and clean bathroom. Very suitable for backpackers seeking cheap affordable accommodation. …,2 years
Yopie Rifqy,4,,2 years
Awang Pradipa,5,Lokasi strategis. Ada parkiran untuk motor dan mobil. Pelayanan ramah. Untuk sikat gigi bisa minta resepsionisnya.,2 years
Nabila Ghaisani,5,Nyaman,2 years
Muhammad Farizal,4,,2 years
Muhammad Al Reza Hidayatullah,5,"Ya lumayan recommended, cuma masalah di kamar mandi aja yg belum berfungsi semua",2 years
Hesti panorama,5,Aku akan balik kesana lagi sih puas deh pokoknya,2 years
Lila Soe,5,"Lokasinya strategis tidak jauh dari Stasiun Tawang. Bersih, nyaman, tenang dan AC dingin banget. Buka 24 jam bisa check in kapan aja. Cocok buat yg suka travelling on the budget.",2 years
Nanang Iberamsyah,5,Lumayan layanannya sangat baik dan ramah tamah bila ke Semarang bakalan nginap disini lagi.,2 years
Khansa Allya,5,great place to stay! bersih banget dan staffnya ramah and helpful! such a nice experience to stay there,2 years
Jaka Faturrohman,5,,2 years
Enrico Aaron,5,murah aman dan bersih,2 years
Aprilia Ardiningtyas,5,Nyaman bgt sih ada parkiran mobil juga mantapp,2 years
Mohammad Aminullah,5,"2 malam menginap disini di earth pod.
Pengalaman sama dengan seperti di bobobox lainnya. Best 👌
Minusnya paling saat malam pertama ada pasangan abg menginap diatas saya berisik banget.
Malam kedua juga ada 4 orang remaja yang ngga henti-hentinya ngobrol dan tertawa di koridor, padahal sudah jam 00.30 (dimana sudah memasuki quiet hournya bobox).
Diluar itu semua still good experience @bobobox kota lama.",2 years
Emilia Juniarto,5,"Harga terjangkau, lokasi strategis, bersih, nyaman hanya kamar mandi sedikit licin jd harus hati2👍 …",2 years
Dimas Febrian Mirzadiningrat,5,"Pelayanan ramah dan sangat membantu. Pod, kamar mandi, dan fasilitas lainnya bersih. Lokasi sangat strategis krn di tengah2 kota lama jd cocok utk yang berwisata",2 years
Reza Fabriza,5,,2 years
Marsha Hanin A,5,Seruuu,2 years
Rifky Cagh Ganteng,5,,2 years
Dian Puspita,4,"Bersih,nyaman dan Wifi-nya lancar",2 years
SUMANTO GAMING,5,Murah,2 years
wawan yunianto,5,,2 years
arninda devi istiarini,5,"Tempatnya enak, mudah dijangkau.. pelayanan ramah, puas nginap disini... Bisa jadi alternatif, cari penginapan low budget",2 years
Dea Valda,5,,2 years
Rian Sofhan,5,"Somehow, it's cool.",2 years
putri rahmawati,5,,2 years
Wenny Chow,5,,2 years
Rico Ytp,5,Bagus,2 years
emi wijiyanti,5,Petugas ramah. Kamar bersih. Toilet bersih. Air lancar. Penerangan bagus,2 years
Aurelio Reyhan,5,,2 years
yulia rahma,4,"Roomnya cukup nyaman, fasilitas kamar mandi bersih, pelayanan ramah. Cocok buat yang pengen jalan-jalan di sekitar Kota Lama.",2 years
elvina natasya,5,"Great place to stay with strategic location! Lots of cute cats, definitely will come back for the cats 🐈🐈‍⬛ …",2 years
Sakti Rizal,5,,2 years
I'ik Santi Komala,5,,2 years
Betty Nur Khatimah,5,"Tempat nyaman, overall oke banget sih, letak oke banget di kota lama Semarang, banyak spot foto aestetic pastinya pas buat pilihan nginep diluar kota low budget tapi dapet tempat oke👍🏼✨ …",2 years
Sofwatun Nida,5,Wuasikkk pollll nginep disini. Recomeennn,2 years
jonet prastowo,5,lha wong kerja ku di Kota Lama 😆 …,2 years
Lone Hero,5,good,2 years
Adi Andriawan,5,Nyaman,2 years
Ko Win,5,,2 years
